number,incident_state,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,sys_updated_at,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,closed_code,resolved_by,resolved_at,closed_at
INC0031671,New,True,0,0,0,True,Caller 112,Opened by  17,20/5/2016 13:45,Created by 10,20/5/2016 13:49,Updated by 44,20/5/2016 13:49,Phone,Location 128,Category 37,Subcategory 123,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 47,Resolver 117,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 106,30/5/2016 10:17,4/6/2016 11:07
INC0031671,New,True,0,0,1,True,Caller 112,Opened by  17,20/5/2016 13:45,Created by 10,20/5/2016 13:49,Updated by 419,20/5/2016 16:26,Phone,Location 128,Category 37,Subcategory 123,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 47,Resolver 117,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 106,30/5/2016 10:17,4/6/2016 11:07
INC0031671,Awaiting User Info,True,0,0,2,True,Caller 112,Opened by  17,20/5/2016 13:45,Created by 10,20/5/2016 13:49,Updated by 419,20/5/2016 16:52,Phone,Location 128,Category 37,Subcategory 123,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 47,Resolver 117,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 106,30/5/2016 10:17,4/6/2016 11:07
INC0031671,Resolved,True,0,0,6,True,Caller 112,Opened by  17,20/5/2016 13:45,Created by 10,20/5/2016 13:49,Updated by 419,30/5/2016 10:17,Phone,Location 128,Category 37,Subcategory 123,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 47,Resolver 117,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 106,30/5/2016 10:17,4/6/2016 11:07
INC0031671,Closed,False,0,0,7,False,Caller 112,Opened by  17,20/5/2016 13:45,Created by 10,20/5/2016 13:49,Updated by 908,4/6/2016 11:07,Phone,Location 128,Category 37,Subcategory 123,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 47,Resolver 117,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 106,30/5/2016 10:17,4/6/2016 11:07
INC0031871,Active,True,0,0,0,True,Caller 2676,Opened by  305,21/5/2016 20:44,?,?,Updated by 908,21/5/2016 20:44,Phone,Location 161,Category 20,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 150,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 134,21/5/2016 20:59,26/5/2016 21:07
INC0031871,Resolved,True,0,0,1,True,Caller 2676,Opened by  305,21/5/2016 20:44,?,?,Updated by 578,21/5/2016 20:59,Phone,Location 161,Category 20,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 150,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 134,21/5/2016 20:59,26/5/2016 21:07
INC0031871,Closed,False,0,0,2,True,Caller 2676,Opened by  305,21/5/2016 20:44,?,?,Updated by 908,26/5/2016 21:07,Phone,Location 161,Category 20,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 150,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 134,21/5/2016 20:59,26/5/2016 21:07
INC0032110,New,True,0,0,0,True,Caller 3323,Opened by  17,23/5/2016 10:33,?,?,Updated by 908,23/5/2016 10:33,Phone,Location 93,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 103,23/5/2016 12:05,28/5/2016 12:07
INC0032110,New,True,0,0,1,True,Caller 3323,Opened by  17,23/5/2016 10:33,?,?,Updated by 429,23/5/2016 12:05,Phone,Location 93,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 103,23/5/2016 12:05,28/5/2016 12:07
INC0032110,Resolved,True,0,0,2,True,Caller 3323,Opened by  17,23/5/2016 10:33,?,?,Updated by 429,23/5/2016 12:05,Phone,Location 93,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 115,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 103,23/5/2016 12:05,28/5/2016 12:07
INC0032110,Closed,False,0,0,3,True,Caller 3323,Opened by  17,23/5/2016 10:33,?,?,Updated by 908,28/5/2016 12:07,Phone,Location 93,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 115,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 103,23/5/2016 12:05,28/5/2016 12:07
INC0032450,New,True,0,0,0,True,Caller 2400,Opened by  17,24/5/2016 08:43,Created by 10,24/5/2016 09:14,Updated by 44,24/5/2016 09:14,Phone,Location 161,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 89,False,False,Do Not Notify,?,?,?,?,code 8,Resolved by 227,24/6/2016 16:09,29/6/2016 16:10
INC0032450,Active,True,0,0,1,True,Caller 2400,Opened by  17,24/5/2016 08:43,Created by 10,24/5/2016 09:14,Updated by 44,24/5/2016 09:15,Phone,Location 161,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 89,False,False,Do Not Notify,?,?,?,?,code 8,Resolved by 227,24/6/2016 16:09,29/6/2016 16:10
INC0032450,Active,True,1,0,2,True,Caller 2400,Opened by  17,24/5/2016 08:43,Created by 10,24/5/2016 09:14,Updated by 44,24/5/2016 09:15,Phone,Location 161,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 89,False,False,Do Not Notify,?,?,?,?,code 8,Resolved by 227,24/6/2016 16:09,29/6/2016 16:10
INC0032450,Active,True,1,0,3,True,Caller 2400,Opened by  17,24/5/2016 08:43,Created by 10,24/5/2016 09:14,Updated by 332,24/5/2016 10:37,Phone,Location 161,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 24,False,False,Do Not Notify,?,?,?,?,code 8,Resolved by 227,24/6/2016 16:09,29/6/2016 16:10
INC0032450,Awaiting User Info,True,1,0,4,True,Caller 2400,Opened by  17,24/5/2016 08:43,Created by 10,24/5/2016 09:14,Updated by 109,24/5/2016 13:25,Phone,Location 161,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 24,False,False,Do Not Notify,?,?,?,?,code 8,Resolved by 227,24/6/2016 16:09,29/6/2016 16:10
INC0032450,Awaiting User Info,True,2,0,5,True,Caller 2400,Opened by  17,24/5/2016 08:43,Created by 10,24/5/2016 09:14,Updated by 109,25/5/2016 16:55,Phone,Location 161,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 8,Resolved by 227,24/6/2016 16:09,29/6/2016 16:10
INC0032450,Awaiting User Info,True,2,0,7,True,Caller 2400,Opened by  17,24/5/2016 08:43,Created by 10,24/5/2016 09:14,Updated by 429,31/5/2016 08:39,Phone,Location 161,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 8,Resolved by 227,24/6/2016 16:09,29/6/2016 16:10
INC0032450,Awaiting User Info,True,2,0,8,True,Caller 2400,Opened by  17,24/5/2016 08:43,Created by 10,24/5/2016 09:14,Updated by 429,31/5/2016 15:36,Phone,Location 161,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 8,Resolved by 227,24/6/2016 16:09,29/6/2016 16:10
INC0032450,Awaiting User Info,True,3,0,9,True,Caller 2400,Opened by  17,24/5/2016 08:43,Created by 10,24/5/2016 09:14,Updated by 429,31/5/2016 15:36,Phone,Location 161,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,?,False,False,Do Not Notify,?,?,?,?,code 8,Resolved by 227,24/6/2016 16:09,29/6/2016 16:10
INC0032450,Awaiting User Info,True,4,0,10,True,Caller 2400,Opened by  17,24/5/2016 08:43,Created by 10,24/5/2016 09:14,Updated by 429,31/5/2016 15:36,Phone,Location 161,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 8,Resolved by 227,24/6/2016 16:09,29/6/2016 16:10
INC0032450,Awaiting User Info,True,4,0,11,True,Caller 2400,Opened by  17,24/5/2016 08:43,Created by 10,24/5/2016 09:14,Updated by 429,1/6/2016 13:05,Phone,Location 161,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 8,Resolved by 227,24/6/2016 16:09,29/6/2016 16:10
INC0032450,Awaiting User Info,True,4,0,13,True,Caller 2400,Opened by  17,24/5/2016 08:43,Created by 10,24/5/2016 09:14,Updated by 429,2/6/2016 10:38,Phone,Location 161,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 8,Resolved by 227,24/6/2016 16:09,29/6/2016 16:10
INC0032450,Awaiting User Info,True,5,0,14,True,Caller 2400,Opened by  17,24/5/2016 08:43,Created by 10,24/5/2016 09:14,Updated by 429,2/6/2016 10:38,Phone,Location 161,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 69,?,False,False,Do Not Notify,?,?,?,?,code 8,Resolved by 227,24/6/2016 16:09,29/6/2016 16:10
INC0032450,Awaiting User Info,True,5,0,15,True,Caller 2400,Opened by  17,24/5/2016 08:43,Created by 10,24/5/2016 09:14,Updated by 335,2/6/2016 11:12,Phone,Location 161,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 69,?,False,False,Do Not Notify,?,?,?,?,code 8,Resolved by 227,24/6/2016 16:09,29/6/2016 16:10
INC0032450,Awaiting User Info,True,6,0,16,True,Caller 2400,Opened by  17,24/5/2016 08:43,Created by 10,24/5/2016 09:14,Updated by 335,2/6/2016 11:12,Phone,Location 161,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 8,Resolved by 227,24/6/2016 16:09,29/6/2016 16:10
INC0032450,Awaiting User Info,True,6,0,17,True,Caller 2400,Opened by  17,24/5/2016 08:43,Created by 10,24/5/2016 09:14,Updated by 429,2/6/2016 16:59,Phone,Location 161,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 8,Resolved by 227,24/6/2016 16:09,29/6/2016 16:10
INC0032450,Awaiting User Info,True,7,0,18,True,Caller 2400,Opened by  17,24/5/2016 08:43,Created by 10,24/5/2016 09:14,Updated by 429,2/6/2016 17:00,Phone,Location 161,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,?,False,False,Do Not Notify,?,?,?,?,code 8,Resolved by 227,24/6/2016 16:09,29/6/2016 16:10
INC0032450,Awaiting User Info,True,8,0,20,True,Caller 2400,Opened by  17,24/5/2016 08:43,Created by 10,24/5/2016 09:14,Updated by 859,7/6/2016 12:08,Phone,Location 161,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,?,False,False,Do Not Notify,?,?,?,?,code 8,Resolved by 227,24/6/2016 16:09,29/6/2016 16:10
INC0032450,Awaiting User Info,True,8,0,21,True,Caller 2400,Opened by  17,24/5/2016 08:43,Created by 10,24/5/2016 09:14,Updated by 332,7/6/2016 14:59,Phone,Location 161,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 249,False,False,Do Not Notify,?,?,?,?,code 8,Resolved by 227,24/6/2016 16:09,29/6/2016 16:10
INC0032450,Awaiting User Info,True,8,0,22,True,Caller 2400,Opened by  17,24/5/2016 08:43,Created by 10,24/5/2016 09:14,Updated by 974,7/6/2016 15:06,Phone,Location 161,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 249,False,False,Do Not Notify,?,?,?,?,code 8,Resolved by 227,24/6/2016 16:09,29/6/2016 16:10
INC0032450,Awaiting User Info,True,8,0,23,True,Caller 2400,Opened by  17,24/5/2016 08:43,Created by 10,24/5/2016 09:14,Updated by 974,7/6/2016 15:23,Phone,Location 161,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 249,False,False,Do Not Notify,?,?,?,?,code 8,Resolved by 227,24/6/2016 16:09,29/6/2016 16:10
INC0032450,Awaiting User Info,True,8,0,24,True,Caller 2400,Opened by  17,24/5/2016 08:43,Created by 10,24/5/2016 09:14,Updated by 974,8/6/2016 08:43,Phone,Location 161,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 249,False,False,Do Not Notify,?,?,?,?,code 8,Resolved by 227,24/6/2016 16:09,29/6/2016 16:10
INC0032450,Awaiting User Info,True,8,0,25,True,Caller 2400,Opened by  17,24/5/2016 08:43,Created by 10,24/5/2016 09:14,Updated by 974,8/6/2016 13:49,Phone,Location 161,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 249,False,False,Do Not Notify,?,?,?,?,code 8,Resolved by 227,24/6/2016 16:09,29/6/2016 16:10
INC0032450,Active,True,8,0,27,True,Caller 2400,Opened by  17,24/5/2016 08:43,Created by 10,24/5/2016 09:14,Updated by 974,9/6/2016 08:27,Phone,Location 161,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 249,False,False,Do Not Notify,?,?,?,?,code 8,Resolved by 227,24/6/2016 16:09,29/6/2016 16:10
INC0032450,Awaiting User Info,True,8,0,28,True,Caller 2400,Opened by  17,24/5/2016 08:43,Created by 10,24/5/2016 09:14,Updated by 974,9/6/2016 09:26,Phone,Location 161,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 249,False,False,Do Not Notify,?,?,?,?,code 8,Resolved by 227,24/6/2016 16:09,29/6/2016 16:10
INC0032450,Awaiting User Info,True,8,0,29,True,Caller 2400,Opened by  17,24/5/2016 08:43,Created by 10,24/5/2016 09:14,Updated by 974,10/6/2016 09:00,Phone,Location 161,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 249,False,False,Do Not Notify,?,?,?,?,code 8,Resolved by 227,24/6/2016 16:09,29/6/2016 16:10
INC0032450,Resolved,True,8,0,31,True,Caller 2400,Opened by  17,24/5/2016 08:43,Created by 10,24/5/2016 09:14,Updated by 974,14/6/2016 10:08,Phone,Location 161,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 249,False,True,Do Not Notify,?,?,?,?,code 8,Resolved by 227,24/6/2016 16:09,29/6/2016 16:10
INC0032450,Active,True,8,1,32,True,Caller 2400,Opened by  17,24/5/2016 08:43,Created by 10,24/5/2016 09:14,Updated by 448,14/6/2016 17:19,Phone,Location 161,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 249,False,True,Do Not Notify,?,?,?,?,code 8,Resolved by 227,24/6/2016 16:09,29/6/2016 16:10
INC0032450,Active,True,8,1,33,True,Caller 2400,Opened by  17,24/5/2016 08:43,Created by 10,24/5/2016 09:14,Updated by 448,14/6/2016 17:19,Phone,Location 161,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 249,False,True,Do Not Notify,?,?,?,?,code 8,Resolved by 227,24/6/2016 16:09,29/6/2016 16:10
INC0032450,Awaiting User Info,True,8,1,34,True,Caller 2400,Opened by  17,24/5/2016 08:43,Created by 10,24/5/2016 09:14,Updated by 974,15/6/2016 10:07,Phone,Location 161,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 249,False,True,Do Not Notify,?,?,?,?,code 8,Resolved by 227,24/6/2016 16:09,29/6/2016 16:10
INC0032450,Resolved,True,8,1,35,True,Caller 2400,Opened by  17,24/5/2016 08:43,Created by 10,24/5/2016 09:14,Updated by 974,16/6/2016 16:04,Phone,Location 161,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 249,False,True,Do Not Notify,?,?,?,?,code 8,Resolved by 227,24/6/2016 16:09,29/6/2016 16:10
INC0032450,Active,True,8,2,36,True,Caller 2400,Opened by  17,24/5/2016 08:43,Created by 10,24/5/2016 09:14,Updated by 448,20/6/2016 00:52,Phone,Location 161,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 249,False,True,Do Not Notify,?,?,?,?,code 8,Resolved by 227,24/6/2016 16:09,29/6/2016 16:10
INC0032450,Active,True,8,2,37,True,Caller 2400,Opened by  17,24/5/2016 08:43,Created by 10,24/5/2016 09:14,Updated by 448,20/6/2016 00:52,Phone,Location 161,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 249,False,True,Do Not Notify,?,?,?,?,code 8,Resolved by 227,24/6/2016 16:09,29/6/2016 16:10
INC0032450,Active,True,8,2,38,True,Caller 2400,Opened by  17,24/5/2016 08:43,Created by 10,24/5/2016 09:14,Updated by 974,20/6/2016 08:13,Phone,Location 161,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 89,False,True,Do Not Notify,?,?,?,?,code 8,Resolved by 227,24/6/2016 16:09,29/6/2016 16:10
INC0032450,Active,True,8,2,39,True,Caller 2400,Opened by  17,24/5/2016 08:43,Created by 10,24/5/2016 09:14,Updated by 332,20/6/2016 14:49,Phone,Location 161,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 89,False,True,Do Not Notify,?,?,?,?,code 8,Resolved by 227,24/6/2016 16:09,29/6/2016 16:10
INC0032450,Awaiting User Info,True,8,2,40,True,Caller 2400,Opened by  17,24/5/2016 08:43,Created by 10,24/5/2016 09:14,Updated by 332,20/6/2016 14:50,Phone,Location 161,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 89,False,True,Do Not Notify,?,?,?,?,code 8,Resolved by 227,24/6/2016 16:09,29/6/2016 16:10
INC0032450,Resolved,True,8,2,42,True,Caller 2400,Opened by  17,24/5/2016 08:43,Created by 10,24/5/2016 09:14,Updated by 332,24/6/2016 16:09,Phone,Location 161,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 89,False,True,Do Not Notify,?,?,?,?,code 8,Resolved by 227,24/6/2016 16:09,29/6/2016 16:10
INC0032450,Closed,False,8,2,43,False,Caller 2400,Opened by  17,24/5/2016 08:43,Created by 10,24/5/2016 09:14,Updated by 908,29/6/2016 16:10,Phone,Location 161,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 89,False,True,Do Not Notify,?,?,?,?,code 8,Resolved by 227,24/6/2016 16:09,29/6/2016 16:10
INC0033061,Active,True,0,0,0,True,Caller 2460,Opened by  131,25/5/2016 14:43,?,?,Updated by 908,25/5/2016 14:43,Phone,Location 204,Category 37,Subcategory 135,Symptom 118,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 73,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 66,25/5/2016 15:51,30/5/2016 16:07
INC0033061,Resolved,True,0,0,1,True,Caller 2460,Opened by  131,25/5/2016 14:43,?,?,Updated by 265,25/5/2016 15:51,Phone,Location 204,Category 37,Subcategory 135,Symptom 118,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 73,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 66,25/5/2016 15:51,30/5/2016 16:07
INC0033061,Closed,False,0,0,2,True,Caller 2460,Opened by  131,25/5/2016 14:43,?,?,Updated by 908,30/5/2016 16:07,Phone,Location 204,Category 37,Subcategory 135,Symptom 118,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 73,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 66,25/5/2016 15:51,30/5/2016 16:07
INC0033878,New,True,0,0,0,True,Caller 1742,Opened by  62,30/5/2016 15:02,?,?,Updated by 908,30/5/2016 15:02,Phone,Location 143,Category 46,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 32,30/5/2016 15:05,4/6/2016 15:07
INC0033878,New,True,0,0,1,True,Caller 1742,Opened by  62,30/5/2016 15:02,?,?,Updated by 133,30/5/2016 15:05,Phone,Location 143,Category 46,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 32,30/5/2016 15:05,4/6/2016 15:07
INC0033878,Resolved,True,0,0,2,True,Caller 1742,Opened by  62,30/5/2016 15:02,?,?,Updated by 133,30/5/2016 15:05,Phone,Location 143,Category 46,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 33,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 32,30/5/2016 15:05,4/6/2016 15:07
INC0033878,Closed,False,0,0,3,True,Caller 1742,Opened by  62,30/5/2016 15:02,?,?,Updated by 908,4/6/2016 15:07,Phone,Location 143,Category 46,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 33,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 32,30/5/2016 15:05,4/6/2016 15:07
INC0033965,New,True,0,0,0,True,Caller 3928,Opened by  58,30/5/2016 17:55,?,?,Updated by 908,30/5/2016 17:55,Phone,Location 204,Category 23,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 27,2/6/2016 14:24,7/6/2016 15:07
INC0033965,New,True,1,0,1,True,Caller 3928,Opened by  58,30/5/2016 17:55,?,?,Updated by 131,30/5/2016 18:33,Phone,Location 204,Category 23,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 27,2/6/2016 14:24,7/6/2016 15:07
INC0033965,New,True,1,0,2,True,Caller 3928,Opened by  58,30/5/2016 17:55,?,?,Updated by 429,1/6/2016 09:09,Phone,Location 204,Category 23,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 27,2/6/2016 14:24,7/6/2016 15:07
INC0033965,Active,True,1,0,3,True,Caller 3928,Opened by  58,30/5/2016 17:55,?,?,Updated by 429,1/6/2016 09:09,Phone,Location 204,Category 23,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 27,2/6/2016 14:24,7/6/2016 15:07
INC0033965,Resolved,True,1,0,4,True,Caller 3928,Opened by  58,30/5/2016 17:55,?,?,Updated by 129,2/6/2016 14:24,Phone,Location 204,Category 23,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 28,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 27,2/6/2016 14:24,7/6/2016 15:07
INC0033965,Closed,False,1,0,5,True,Caller 3928,Opened by  58,30/5/2016 17:55,?,?,Updated by 908,7/6/2016 15:07,Phone,Location 204,Category 23,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 28,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 27,2/6/2016 14:24,7/6/2016 15:07
INC0034011,Active,True,0,0,0,True,Caller 3558,Opened by  94,31/5/2016 03:39,?,?,Updated by 908,31/5/2016 03:39,Phone,Location 204,Category 26,Subcategory 175,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 47,False,False,Do Not Notify,?,?,?,?,code 5,Resolved by 44,31/5/2016 04:38,5/6/2016 05:07
INC0034011,Resolved,True,0,0,1,True,Caller 3558,Opened by  94,31/5/2016 03:39,?,?,Updated by 177,31/5/2016 04:38,Phone,Location 204,Category 26,Subcategory 175,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 47,False,True,Do Not Notify,?,?,?,?,code 5,Resolved by 44,31/5/2016 04:38,5/6/2016 05:07
